Key,Author
62X59ZWF,"Jordan, Michael I."
62X59ZWF,"Weiss, Yair"
WX5K9SRQ,"Lee, Honglak"
WX5K9SRQ,"Chaitanya, Ekanadham"
WX5K9SRQ,"Ng, Andrew Y."
9JQC4HNS,"Lee, Honglak"
9JQC4HNS,"Chaitanya, Ekanadham"
9JQC4HNS,"Ng, Andrew Y."
GCSPPKHF,"Ng, Andrew Y."
GCSPPKHF,"Jordan, Michael I."
NQDFXNMR,"Ng, Andrew Y."
NQDFXNMR,"Jordan, Michael I."
NK5TT7EV,"Nie, J. Y."
NK5TT7EV,"Simard, M."
NK5TT7EV,"Isabelle, P."
NK5TT7EV,"Durand, R."
6EGSQHS2,"Niebles, J.C."
6EGSQHS2,"Fei-Fei, L."
DGV4FC6X,"Nielsen, H."
DGV4FC6X,"Engelbrecht, J."
DGV4FC6X,"Heijne, G. von"
DGV4FC6X,"Brunak, S."
KKD4CRHK,"Nielsen, H."
KKD4CRHK,"Engelbrecht, J."
KKD4CRHK,"Brunak, S."
KKD4CRHK,"Heijne, G. von"
G6SJF54R,"Niesler, T. R."
G6SJF54R,"Whittaker, E. W. D."
G6SJF54R,"Woodland, P. C."
XUZ5WFK6,"Nikolenko, Sergey"
XUZ5WFK6,"Sirotkin, Alexander"
I6NBWSV3,"Niles, L. T."
I6NBWSV3,"Silverman, H. F."
GB3T4SPE,"Nilsson, N. J."
QXUAVQ6E,"Nilsson, N. J."
4BB3XTWQ,"Baxter, Jonathan"
4BB3XTWQ,"Bartlett, Peter"
82MIBAAA,"Schwenk, Holger"
82MIBAAA,"Bengio, Yoshua"
ZTFEXKKN,"Perrone, Michael P."
AC7PJTIE,"Burges, Chris J. C."
AC7PJTIE,"Schölkopf, B."
BT9ARV7D,"Lebanon, G."
BT9ARV7D,"Lafferty, J."
27P2U94T,"Zhang, Jian"
27P2U94T,"Ghahramani, Zoubin"
27P2U94T,"Yang, Yiming"
JNBXAZ6C,"Chapados, Nicolas"
JNBXAZ6C,"Bengio, Yoshua"
2MBKDJRR,"Roux, Nicolas Le"
2MBKDJRR,"Bengio, Yoshua"
2MBKDJRR,"Lamblin, Pascal"
2MBKDJRR,"Joliveau, Marc"
2MBKDJRR,"Kegl, Balazs"
AR8URKFS,"Drucker, Harris"
AR8URKFS,"Cortes, Corinna"
F8BQRQG8,"Hofmann, Reimar"
F8BQRQG8,"Tresp, Volker"
54PB47D8,"Monti, Stefano"
54PB47D8,"Cooper, Gregory F."
WF4742FU,"Niranjan, M."
WF4742FU,"Fallside, F."
FUA9BT8S,"Nishimori, H."
FUA9BT8S,"Nakamura, T."
FUA9BT8S,"Shiino, M."
PQFQKS7W,"Nixon, M. S."
PQFQKS7W,"Aguado, A. S."
MRF8VNRD,"Lugosi, G."
MRF8VNRD,"Xeger, K."
R99UNV8Z,"Smith, M."
R99UNV8Z,"Kohn, R."
RKK3D23T,"White, H."
DUT5A7TH,"Nordstrom, T."
DUT5A7TH,"Svensson, B."
27FDHG7Q,"Normandin, Y."
27FDHG7Q,"Cardin, R."
27FDHG7Q,"DeMori, R."
6Z8GBNIU,"Nowlan, S. J."
ZGUCQ8WV,"Nowlan, S. J."
ZGUCQ8WV,"Hinton, G. E."
4G5FEU5I,"Nowlan, S. J."
6SSATMSW,"Nowlan, S. J."
C77PMNXD,"Nowlan, S. J."
9QW46EM2,"Nowlan, S. J."
9QW46EM2,"Hinton, G. E."
IMS4RJPU,"Vincent, Pascal"
IMS4RJPU,"Bengio, Yoshua"
5QPAU3TW,"Nocedal, J."
5QPAU3TW,"Wright, S."
773W88P5,"Nyström, E. J."
3VMTX7GG,"O'Hagan, A."
3VMTX7GG,"Kingman, J. F. C."
FRG49FSM,"O'Shaughnessy, D."
B2NMEASS,"Oja, E."
Q74T69W4,"Oja, E."
Q74T69W4,"Karhunen, J."
RJS9T5WR,"Oja, E."
AS5CR6D8,"Olshausen, Bruno A."
AS5CR6D8,"Field, David J."
K89XH9QW,"Olshausen, B. A."
K89XH9QW,"Field, D. J."
G2D2AZTE,"Olshausen, B. A."
G2D2AZTE,"Field, D. J."
NEETPNGA,"Olshausen, Bruno"
NEETPNGA,"Field, David J."
KKIK9KEV,"Olshausen, Bruno"
KKIK9KEV,"Cadieu, Charles"
KKIK9KEV,"Culpepper, Jack"
KKIK9KEV,"Warland, David K."
7WRSDCFC,"Omlin, C. W."
7WRSDCFC,"Giles, C. L."
HGBPV3MT,"Omohundro, S."
PREAWASX,"Ong, C. S."
PREAWASX,"Smola, A. J."
2TGA79SG,"Opper, M."
2TGA79SG,"Kinzel, W."
2TGA79SG,"Kleinz, J."
2TGA79SG,"Nehl, R."
HRBV3QAJ,"Orland, H."
IQBE2QRE,"Ormoneit, D."
IQBE2QRE,"Hastie, T."
RRSHXKXM,"Orponen, Pekka"
8SN9VRJS,"Ortega, J. M."
8SN9VRJS,"Rheinboldt, W. C."
PNP5ESSW,"Ortega, J. M."
PNP5ESSW,"Rheinboldt, W. C."
V33FU9ET,"Osadchy, M."
V33FU9ET,"LeCun, Y."
V33FU9ET,"Miller, M."
532M9KQB,"Osindero, Simon"
532M9KQB,"Hinton, Geoffrey E."
GJSFUAA6,"Osindero, S."
GJSFUAA6,"Hinton, G."
4H6SBUW2,"Osindero, Simon"
4H6SBUW2,"Welling, Max"
4H6SBUW2,"Hinton, Geoffrey E."
33QS4XF8,"Osindero, Simon"
33QS4XF8,"Welling, Max"
33QS4XF8,"Hinton, Geoffrey E."
WNNHHP5M,"Osindero, Simon"
WNNHHP5M,"Welling, Max"
WNNHHP5M,"Hinton, Geoffrey E."
87AKEXIF,"Ott, R."
S69JT8K7,"Ott, Jurg"
S69JT8K7,"Kronmal, Richard A."
WDEFZVWN,"Ouimet, Marie"
WDEFZVWN,"Bengio, Yoshua"
JJAHRIBI,"Owens, A. J."
JJAHRIBI,"Filkin, D. L."
5JCT2XVW,"Paccanaro, A."
5JCT2XVW,"Hinton, G. E."
UFB79XZG,"Paccanaro, A."
UFB79XZG,"Hinton, G. E."
PSNJHASW,"Packard, N. H."
PSNJHASW,"Crutchfield, J. P."
PSNJHASW,"Farmer, J. D."
PSNJHASW,"Shaw, R. S."
62I2KSFJ,"Paige, C. C."
62I2KSFJ,"Saunders, M. A."
S358NW6Q,"Pal, Chris"
S358NW6Q,"Kelm, Michael"
S358NW6Q,"Wang, Xuerui"
S358NW6Q,"Druck, Greg"
S358NW6Q,"McCallum, Andrew"
9JXEU8C7,"Palmer, R. G."
UAKFC6BR,"Palmer, R. G."
XIIN8JH7,"Papadimitriou, C. H."
QPJWMNFT,"Papadimitriou, C. H."
QPJWMNFT,"Steiglitz, K."
KNA73W42,"Parga, N."
KNA73W42,"Virasoro, M. A."
R96K9WKB,"Parisi, G."
XUHEFDN6,"Parisi, G."
2SFSV6EQ,"Park, J."
2SFSV6EQ,"Sandberg, I. W."
5QNTSS74,"Park, Juyong"
5QNTSS74,"Newman, M. E. J."
ZZCJ4WV8,"Parker, D. B."
DSA23BKZ,"Parker, D. B."
CKVMFN3M,"Parks, M."
DBV7ERMZ,"Parlos, A. G."
DBV7ERMZ,"Muthusami, J."
DBV7ERMZ,"Atiya, A. F."
TDAHZQHV,"Parzen, Emanuel"
QW77IGNW,"Pati, Y."
QW77IGNW,"Rezaiifar, R."
QW77IGNW,"Krishnaprasad, P."
JZMU3CK9,"Paugam-Moisy, Hélène"
VHMPWBZF,"Paugam-Moisy, Hélène"
FVBHI2GP,"Paugam-Moisy, Hélène"
PHEXHK27,"Pavlovic, Vladimir"
PHEXHK27,"Rehg, James M."
PHEXHK27,"MacCormick, John"
TGGNWKGB,"Rumelhart, D. E."
TGGNWKGB,"McClelland, J. L."
8GUBIPDQ,"Pearl, J."
8GUBIPDQ,"Verma, T. S."
JQIJCFV6,"Pearl, Judea"
USIANZX9,"Pearlmutter, Barak"
I5V67ANB,"Pearlmutter, Barak"
I5V67ANB,"Parra, L. C."
UM4X3WK3,"Pearlmutter, B. A."
UM4X3WK3,"Hinton, G. E."
DZWEDWH8,"Pearlmutter, B. A."
UEB2TN4N,"Pearlmutter, B. A."
3X2BSFSA,"Pearson, K."
CJZSWCKJ,"Pearson, K."
BKUZQRVU,"Pedersen, Ted"
QW64ITDK,"Pedersen, C."
QW64ITDK,"Togelius, J."
QW64ITDK,"Yannakakis, G. N."
D66M54ZP,"Peeling, S. M."
D66M54ZP,"Moore, R. K."
D66M54ZP,"Tomlinson, M. J."
2RSIXKHE,"Peng, F."
2RSIXKHE,"McCallum, A."
7DC8JT5S,"Pennacchiotti, Marco"
7DC8JT5S,"Pantel, Patrick"
2C2RQ552,"Penrose, R."
P2IAI73U,"Pereira, F."
P2IAI73U,"Tishby, N."
P2IAI73U,"Lee, L."
UQECCM5N,"Pereira, F."
UQECCM5N,"Riley, M."
UQECCM5N,"Sproat, R."
WRC27DIK,"Pereira, F. C. N."
WRC27DIK,"Riley, M. D."
6CCCIABP,"Peretto, P."
3E6W3SNK,"Peretto, P."
3E6W3SNK,"Niez, J. J."
XZE5XG3K,"Peretto, P."
N48PF95Z,"Pérez, Eduardo"
N48PF95Z,"Rendell, Larry A."
PX43HNIW,"Pérez, R."
PX43HNIW,"Glass, L."
PX43HNIW,"Shlaer, R."
RQVH3NSP,"Perez, Patrick"
73WX9733,"Carreira-Perpiñán, Miguel Á"
73WX9733,"Renals, Steve Á"
6WUVGKI6,"Carreira-Perpiñan, Miguel A."
6WUVGKI6,"Hinton, Geoffrey E."
7DQ95UAZ,"Carreira-Perpiñan, Miguel A."
7DQ95UAZ,"Hinton, Geoffrey E."
EDVCURMT,"Personnaz, L."
EDVCURMT,"Guyon, I."
EDVCURMT,"Dreyfus, G."
CK5QWIXJ,"Personnaz, L."
CK5QWIXJ,"Guyon, I."
CK5QWIXJ,"Dreyfus, G."
JV6ETER5,"Peterson, Gail B."
28KR9P4B,"Peterson, C."
28KR9P4B,"Anderson, J. R."
KJCVZIR4,"Peterson, C."
KJCVZIR4,"Söderberg, B."
N286PW9U,"Peterson, C."
N286PW9U,"Redfield, S."
N286PW9U,"Keeler, J. D."
N286PW9U,"Hartman, E."
2G2AIVWE,"Perrone, Michael P."
NDEZGZKB,"Piaget, J.-P."
5EZ3EWIU,"Piette, James"
5EZ3EWIU,"Anand, Sathyanarayan"
5EZ3EWIU,"Pham, Lisa"
GFHPZTCK,"Pineda, F. J."
8ABTG3XR,"Pineda, F. J."
WZQRQCWT,"Pineda, F."
PGZM4WGV,"Pineda, F. J."
2M8JCR43,"Frasconi, P."
2M8JCR43,"Gori, M."
2M8JCR43,"Tesi, A."
6NRKJVQF,"Pinto, Nicolas"
6NRKJVQF,"Cox, David D"
6NRKJVQF,"DiCarlo, James J"
NCP4DFKZ,"Pinto, Nicolas"
NCP4DFKZ,"DiCarlo, James"
NCP4DFKZ,"Cox, David"
5BZH64IV,"Pinto, Nicolas"
5BZH64IV,"Doukhan, David"
5BZH64IV,"DiCarlo, James J."
5BZH64IV,"Cox, David D."
7CTAM6QT,"Platt, J."
XMC8VKM2,"DiCarlo, James J"
XMC8VKM2,"Cox, David D"
ZVADBKWB,"Platt, J."
CRVNTSGK,"Wolf, R."
CRVNTSGK,"Platt, J."
H6FUKKJ9,"Plaut, D. C."
H6FUKKJ9,"Hinton, G. E."
9QZISCRX,"Plaut, D."
9QZISCRX,"Nowlan, S."
9QZISCRX,"Hinton, G."
ZIFXPWSG,"Frank, Ildiko E."
ZIFXPWSG,"Friedman, Jerome H."
95UR3252,"Podder, M."
95UR3252,"Welch, W. J."
95UR3252,"Zamar, R. H."
95UR3252,"Tebbutt, S. J. S. J."
8USE2M56,"Poggio, T."
8USE2M56,"Girosi, F."
WNKRH98S,"Poggio, T."
7G6S4HRZ,"Poggio, T."
7G6S4HRZ,"Torre, V."
7G6S4HRZ,"Koch, C."
CCUBVSC7,"Poggio, T."
CCUBVSC7,"Girosi, F."
PRT4SKSH,"Poggio, T."
PRT4SKSH,"Girosi, F."
ATWFVUTX,"Pollack, Jordan B."
ES3CMSXP,"Pollack, Jordan B."
M7CV5EF8,"Pollard, D."
CCXCTNJS,"Pollit, M. D."
CCXCTNJS,"Peck, J."
7JUHRIDG,"Pomerleau, D. A."
JME5I77A,"Pontil, M."
JME5I77A,"Verri, A."
EKUQZT8K,"Richardson, Matthew"
EKUQZT8K,"Domingos, Pedro"
KT39N277,"Poon, H."
KT39N277,"Domingos, P."
I7GG3Q42,"Poon, H."
I7GG3Q42,"Domingos, P."
DERPQQM5,"Poon, Hoifung"
DERPQQM5,"Domingos, Pedro"
QWFRAGQX,"Poritz, A. B."
38VICPTC,"Poston, T."
38VICPTC,"Lee, C."
38VICPTC,"Choie, Y."
38VICPTC,"Kwon, Y."
DMPUDCTS,"Poston, T."
DMPUDCTS,"Lee, C."
DMPUDCTS,"Choie, Y."
DMPUDCTS,"Kwon, Y."
CIE4EJQ2,"Poterba, J. M."
CIE4EJQ2,"Summers, L. H."
VGDIQ6FT,"Potvin, J.-Y."
VGDIQ6FT,"Bengio, S."
UAKXBXRD,"Powell, M."
9HKVEQSD,"Pratt, L. Y."
9HKVEQSD,"Kamm, C. A."
ZF7SV36W,"Pratt, Lorien Y."
GJP87FWV,"Presnell, S. R."
GJP87FWV,"Cohen, F. E."
6XSU4WJT,"Press, W. H."
6XSU4WJT,"Flannery, B. P."
6XSU4WJT,"Teukolsky, S. A."
6XSU4WJT,"Vetterling, W. T."
CSFNFEHW,"Press, W. H."
CSFNFEHW,"Teukolsky, S. A."
CSFNFEHW,"Vetterling, W. T."
CSFNFEHW,"Flannery, B. P."
PTMFTAZB,"Priebe, C. E."
PTMFTAZB,"Conroy, J. M."
PTMFTAZB,"Marchette, D. J."
PTMFTAZB,"park, Y."
ZKP66S8P,"Priestley, M. B."
CFFNVCDI,"Vries, B. de"
CFFNVCDI,"Principe, J. C."
3J9XKQM5,"Psaltis, D."
3J9XKQM5,"Park, C. H."
3J9XKQM5,"Hong, J."
A6S6BC5K,"Psaltis, D."
A6S6BC5K,"Brady, D."
A6S6BC5K,"Hsu, K."
IG9QI29U,"Poggio, Tomaso"
IG9QI29U,"Girosi, Frederico"
3HX4T4J9,"Poggio, Tomaso"
3HX4T4J9,"Girosi, Frederico"
HV586GH3,"Qian, N."
HV586GH3,"Sejnowski, T. J."
EJ8DQ2NT,"Qian, N."
EJ8DQ2NT,"Sejnowski, T. J."
HUJS4PP3,"Qian, N."
HUJS4PP3,"Sejnowski, T. J."
UVI6Q36U,"Takeuchi, Ichiro"
UVI6Q36U,"Bengio, Yoshua"
UVI6Q36U,"Kanamori, Takafumi"
BRG493IA,"Takeuchi, Ichiro"
BRG493IA,"Bengio, Yoshua"
BRG493IA,"Kanamori, Takafumi"
QHBKFU4Z,"Quinlan, J. Ross"
QHBKFU4Z,"Rivest, Ronald L."
C8UWU5TK,"Quinlan, J. Ross"
3IUJW3B5,"Quinlan, J. Ross"
JCCNIBKM,"Rabiner, L. R."
JCCNIBKM,"Gold, B."
UZB6GPSM,"Rabiner, L. R."
UZB6GPSM,"Levinson, S. E."
PEIA4X42,"Rabiner, L. R."
PEIA4X42,"Juang, B. H."
RJWWB6QK,"Rabiner, La R."
HSFJ8DJN,"Rätsch, Gunnar"
HSFJ8DJN,"Demiriz, Ayhan"
HSFJ8DJN,"Bennett, Kristin P."
VQ7NA978,"Raftery, A."
RE4BW4GD,"Raginsky, Maxim"
RE4BW4GD,"Lazebnik, Svetlana"
RE4BW4GD,"Willett, Rebecca"
RE4BW4GD,"Silva, Jorge"
RS7M5H47,"Raina, Rajat"
RS7M5H47,"Shen, Yirong"
RS7M5H47,"Ng, Andrew Y."
RS7M5H47,"McCallum, Andrew"
6PUTSN8K,"Raina, Rajat"
6PUTSN8K,"Ng, Andrew Y."
6PUTSN8K,"Koller, Daphne"
9RQMWIFV,"Raina, Rajat"
9RQMWIFV,"Battle, Alexis"
9RQMWIFV,"Lee, Honglak"
9RQMWIFV,"Packer, Benjamin"
9RQMWIFV,"Ng, Andrew Y."
XQFNZTAQ,"Raina, R."
XQFNZTAQ,"Battle, A."
XQFNZTAQ,"Lee, H."
XQFNZTAQ,"Packer, B."
XQFNZTAQ,"Ng, A. Y."
WEPE79PG,"Raina, Rajat"
WEPE79PG,"Madhavan, Anand"
WEPE79PG,"Ng, Andrew Y."
RHHXJ8AS,"Ramanujam, J."
RHHXJ8AS,"Sadayappan, P."
MBUX5UMN,"Ramirez-Cano, Daniel"
MBUX5UMN,"Colton, Simon"
MBUX5UMN,"Baumgarten, Robin"
4FPXNKCJ,"Ranzato, Marc'Aurelio"
4FPXNKCJ,"Poultney, Christopher"
4FPXNKCJ,"Chopra, Sumit"
4FPXNKCJ,"LeCun, Yann"
ACKFS83E,"Ranzato, M."
ACKFS83E,"Poultney, C."
ACKFS83E,"Chopra, S."
ACKFS83E,"LeCun, Y."
S5WT4Z9P,"Ranzato, M."
S5WT4Z9P,"Poultney, C."
S5WT4Z9P,"Chopra, S."
S5WT4Z9P,"LeCun, Y."
P7S9KISA,"Ranzato, Marc'Aurelio"
P7S9KISA,"Poultney, Christopher"
P7S9KISA,"Chopra, Sumit"
P7S9KISA,"LeCun, Yann"
X87S3UFZ,"Ranzato, M."
X87S3UFZ,"Poultney, C."
X87S3UFZ,"Chopra, S."
X87S3UFZ,"LeCun, Y."
2HWDSNNK,"Ranzato, Marc'Aurelio"
2HWDSNNK,"Boureau, Y.-Lan"
2HWDSNNK,"LeCun, Yann"
RXGQVNSH,"Ranzato, M."
RXGQVNSH,"Boureau, Y."
RXGQVNSH,"LeCun, Y."
WV5NX44S,"Ranzato, M."
WV5NX44S,"Boureau, Y."
WV5NX44S,"LeCun, Y."
KHD6VUE5,"Ranzato, Marc'Aurelio"
KHD6VUE5,"Huang, Fu-Jie"
KHD6VUE5,"Boureau, Y.-Lan"
KHD6VUE5,"LeCun, Yann"
E7DF9QSE,"Ranzato, Marc'Aurelio"
E7DF9QSE,"Huang, Fu-Jie"
E7DF9QSE,"Boureau, Y.-Lan"
E7DF9QSE,"LeCun, Yann"
2SXKFB44,"Ranzato, Marc'Aurelio"
2SXKFB44,"LeCun, Yann"
GJ3B7D6A,"Ranzato, Marc'Aurelio"
GJ3B7D6A,"Boureau, Y.-Lan"
GJ3B7D6A,"Chopra, Sumit"
GJ3B7D6A,"LeCun, Yann"
RQFWKHWA,"Titterington, D.M."
RQFWKHWA,"Smith, A.F.M."
RQFWKHWA,"Makov, U.E."
H3AF9F5E,"Ranzato, M."
H3AF9F5E,"Krizhevsky, A."
H3AF9F5E,"Hinton, G."
SHIUJ7J3,"Ranzato, M."
SHIUJ7J3,"Krizhevsky, A."
SHIUJ7J3,"Hinton, G."
ZMTXP8UK,"Ranzato, Marc'Aurelio"
ZMTXP8UK,"Susskind, Joshua"
ZMTXP8UK,"Mnih, Volodymyr"
ZMTXP8UK,"Hinton, Geoffrey"
DHKZ9EMT,"Ranzato, Marc'Aurelio"
DHKZ9EMT,"Susskind, Joshua"
DHKZ9EMT,"Mnih, Volodymyr"
DHKZ9EMT,"Hinton, Geoffrey"
PPHZVZEH,"Coates, A."
PPHZVZEH,"Lee, H."
PPHZVZEH,"Ng, A. Y."
TXJEJPEQ,"Coates, A."
TXJEJPEQ,"Lee, H."
TXJEJPEQ,"Ng, A. Y."
DKV9S4UB,"Coates, A."
DKV9S4UB,"Lee, H."
DKV9S4UB,"Ng, A. Y."
BI5MJGPG,"Coates, A."
BI5MJGPG,"Ng, A. Y."
EDPZ5SDE,"Coates, A."
EDPZ5SDE,"Ng, A. Y."
GFUZPVGK,"Bach, Francis"
GFUZPVGK,"Moulines, Eric"
XQ5FQ9XD,"Ranzato, M."
XQ5FQ9XD,"Hinton, G. H."
TMTDF3XJ,"Ranzato, M."
TMTDF3XJ,"Hinton, G. H."
MD62K7R7,"Ranzato, M.A."
MD62K7R7,"Hinton, G.E."
WJ8RMNI3,"Rao, R. P. N."
WJ8RMNI3,"Ruderman, D. L."
RJRPPRZ3,"Rao, C. R."
RJRPPRZ3,"Mitra, S. K."
FSAPQICI,"Rashevsky, N."
RI75QVDI,"Rasmussen, Carl"
E5ZB7MPV,"Rasmussen, Carl Edward"
PFR22WZQ,"Rasmussen, Carl E."
PFR22WZQ,"Williams, Christopher"
PKPCJMU4,"Ratnaparkhi, A."
WENW8EDP,"Rauch, H. E."
VIZWSE2W,"Refenes, A. N."
NGIHMMJ7,"Koenker, R."
NGIHMMJ7,"Jr, G. Bassett"
VUUR47FG,"Reid, M. B."
VUUR47FG,"Spirkovska, L."
VUUR47FG,"Ochoa, E"
PS6GQFQC,"Rescorla, R. A."
PS6GQFQC,"Wagner, A. R."
VVW49TP7,"Diab, Mona"
VVW49TP7,"Resnik, Philip"
CZ598VG8,"Resnik, Philip"
SQDJSQRT,"Resnik, P."
XGPTSQZD,"Rhodes, Paul"
I27KP7NF,"Richard, Michael D."
I27KP7NF,"Lippmann, Richard P."
2E9EHMCG,"Ricotti, L. P."
2E9EHMCG,"Ragazzini, S."
2E9EHMCG,"Martinelli, G."
HDHWF6U4,"Riedel, U."
HDHWF6U4,"Kühn, R."
HDHWF6U4,"Hemmen, J. L. van"
US8GAHKB,"Riegelsberger, Jens"
US8GAHKB,"Counts, Scott"
US8GAHKB,"Farnham, Shelly"
US8GAHKB,"Philips, Bruce C."
D2QWHET9,"Riis, S. K."
D2QWHET9,"Krogh, A."
3P6PCQHK,"Riis, S."
3P6PCQHK,"Krogh, A."
SVEVD89H,"Riley, M. D."
SVEVD89H,"Pereira, F. C. N."
C5BQFEAB,"Rissanen, J. J."
C5BQFEAB,"Jr, G. G. Langdon"
8UH4JBJV,"Rissanen, J. J."
ZS5TGJ52,"Rissanen, J."
9U4PGSMP,"Rissanen, J."
D9SSRRBA,"Ritter, H."
D9SSRRBA,"Schulten, K."
B86T6FFS,"Ritter, H."
B86T6FFS,"Schulten, K."
IURECAMX,"Ritter, H."
IURECAMX,"Schulten, K."
S9SHI53X,"Ritter, H."
S9SHI53X,"Schulten, K."
GSX6B568,"Robert, Christian P."
GSX6B568,"Casella, George"
NVT927RU,"Robinson, A. J."
NVT927RU,"Fallside, F."
85XVNR9X,"Robinson, A. J."
85XVNR9X,"Fallside, F."
DTVR228D,"Robinson, A. J."
DTVR228D,"Fallside, F."
3D4ABUUT,"Robinson, T."
3D4ABUUT,"Fallside, F."
CHNVP5CU,"Robinson, T."
WZ6WXUFJ,"Huber, P. J."
K6MW7JJ6,"Huber, P. J."
D4E3VEQM,"Hampel, F. R."
D4E3VEQM,"Ronchetti, E. M."
D4E3VEQM,"Rousseeuw, P. J."
D4E3VEQM,"Stahel, W. A."
JI8HV8N8,"Rousseeuw, P. J."
JI8HV8N8,"Aelst, S. V."
JI8HV8N8,"Driessen, K. V."
NTV6P6NA,"Rousseeuw, P. J."
NTV6P6NA,"Leroy, A. M."
W8G6WCX3,"Rohwer, R."
9RQ83AMV,"Rohwer, R."
9RQ83AMV,"Forrest, B."
PK5Z6SB7,"Rohwer, R."
BH4MV2WN,"Rohde, D. L. T."
BH4MV2WN,"Plaut, D. C."
QCCRGEV2,"Romeo, F. I."
3SRGZ72T,"Rosales, R."
3SRGZ72T,"Frey, B."
JB8D3GHZ,"Ron, D."
JB8D3GHZ,"Singer, Y."
JB8D3GHZ,"Tishby, N."
52VQ4JQZ,"Ron, D."
52VQ4JQZ,"Singer, Y."
52VQ4JQZ,"Tishby, N."
J3ZWFMJ2,"Singer, Naftali Tishby Dana Ron, Yoram"
HRIH5JXP,"Rvscheisen, M."
HRIH5JXP,"Hofman, R."
HRIH5JXP,"Tresp, V."
SJEGFZHZ,
QURDBFI3,"Rosenberg, S."
PC8HREK4,"Rosenberg, C. R."
PC8HREK4,"Blelloch, G."
3XD6PBNC,"Rosenblatt, Murray"
8RRWW3UN,"Rosenblatt, Frank"
EUNZT76A,"Rosenblatt, Frank"
MZGR5A3U,"Rosenblatt, Frank"
56PDFPJN,"Rosenfeld, Ronald"
56PDFPJN,"Chen, Stanley F."
56PDFPJN,"Zhu, Xiaojin"
RQRUH245,"Rosenfeld, Ronald"
US4D7VIK,"Rosipal, R."
US4D7VIK,"Trejo, L. J."
US4D7VIK,"Matthews, B."
5N28FDUV,"Rossen, M. L."
VWREC4EX,"Rost, B."
VWREC4EX,"Sander, C."
SN8BCUEG,"Rost, B."
SN8BCUEG,"Sander, C."
NNA25VPT,"Roth, Stefan"
NNA25VPT,"Black, Michael J."
3RN5IU32,"Roweis, S."
3RN5IU32,"Saul, L."
3RN5IU32,"Hinton, G."
V5E2KGUP,"Roweis, Sam"
V5E2KGUP,"Saul, Lawrence K."
BBEVRQD8,"Roweis, Sam"
BBEVRQD8,"Saul, Lawrence K."
4MECWDFZ,"Roweis, Sam"
4MECWDFZ,"Saul, Lawrence K."
SFN5ICQE,"Roweis, Sam"
SFN5ICQE,"Ghahramani, Zoubin"
9HKJG2MT,"Roweis, Sam"
NZ75GI88,"Goldberger, Jacob"
NZ75GI88,"Roweis, Sam"
NZ75GI88,"Hinton, Geoffrey E."
NZ75GI88,"Salakhutdinov, Ruslan"
6Z2JQZAE,"Rubinstein, Reuven Y."
X8TJZRA4,"Rubner, J."
X8TJZRA4,"Tavan, P."
46VIENSJ,"Rubner, J."
46VIENSJ,"Schulten, K."
NVUPT67Z,"Rumelhart, D. E."
NVUPT67Z,"Zipser, D."
EKWQAHKD,"Rumelhart, D. E."
EKWQAHKD,"McClelland, J. L."
EKWQAHKD,"Group, the PDP Research"
N4AGQXVD,"Rumelhart, D. E."
N4AGQXVD,"McClelland, J. L."
N4AGQXVD,"Group, the PDP Research"
C2V2H5N5,"Rumelhart, David E."
C2V2H5N5,"Hinton, Geoffrey E."
C2V2H5N5,"Williams, Ronald J."
F3THQ7FV,"Rumelhart, D. E."
F3THQ7FV,"Hinton, G. E."
F3THQ7FV,"Williams, R. J."
292IAFI7,"Rumelhart, D. E."
292IAFI7,"Hinton, G. E."
292IAFI7,"Williams, R. J."
K9VGD6F6,"Salakhutdinov, Ruslan"
K9VGD6F6,"Hinton, Geoffrey E."
2Q8NFNVM,"Salakhutdinov, Ruslan"
2Q8NFNVM,"Hinton, Geoffrey E."
EH64VDRG,"Salakhutdinov, R."
EH64VDRG,"Hinton, G. E."
AEWDRP2K,"Rust, Nicole"
AEWDRP2K,"Schwartz, Odelia"
AEWDRP2K,"Movshon, J. Anthony"
AEWDRP2K,"Simoncelli, Eero"
UGDJWI76,"Rust, Nicole C."
UGDJWI76,"Mante, Valerio"
UGDJWI76,"Simoncelli, Eero P."
UGDJWI76,"Movshon, J. Anthony"
R5I76UQ7,"Ristad, Eric Sven"
R5I76UQ7,"Yianilos, Peter N."
BR3K7PCR,"Saad, Y."
2BEXZRHN,"Saad, D."
2BEXZRHN,"Marom, E."
JSWNMAIS,"Saad, D."
JSWNMAIS,"Marom, E."
7NV4MVEM,
RWE4SWSA,"Sachs, M. B."
RWE4SWSA,"Young, E. D."
Z8WCIJ42,"Sakoe, H."
Z8WCIJ42,"Chiba, C."
X6XC7EXF,"Salakhutdinov, Ruslan"
X6XC7EXF,"Hinton, Geoffrey"
Q7GXSSDF,"Salakhutdinov, Ruslan"
Q7GXSSDF,"Hinton, Geoffrey"
TB2HTF28,"Salakhutdinov, Ruslan"
TB2HTF28,"Hinton, Geoffrey"
7URD5JXW,"Salakhutdinov, Ruslan"
7URD5JXW,"Hinton, Geoffrey"
UFS6WEPB,"Salakhutdinov, Ruslan"
DWQZFTQ8,"Salakhutdinov, Ruslan"
VE2AEV6W,"Salakhutdinov, Ruslan"
D9J77B63,"Salakhutdinov, Ruslan"
XVGJV5GC,"Salakhutdinov, Ruslan"
XVGJV5GC,"Hinton, Geoffrey E."
N68845PW,"Salakhutdinov, Ruslan"
